SSE,SZSE,NIB,HKE,NASDAQ,NYSE
20120207.0,20120207.0,20111215.0,20120105,20111129,20111129
20120208.0,20120208.0,20111216.0,20120106,20111130,20111130
20120209.0,20120209.0,20111219.0,20120109,20111201,20111201
20120210.0,20120210.0,20111220.0,20120110,20111202,20111202
20120213.0,20120213.0,20111221.0,20120111,20111205,20111205
20120214.0,20120214.0,20111222.0,20120112,20111206,20111206
20120215.0,20120215.0,20111223.0,20120113,20111207,20111207
20120216.0,20120216.0,20111226.0,20120116,20111208,20111208
20120217.0,20120217.0,20111227.0,20120117,20111209,20111209
20120220.0,20120220.0,20111228.0,20120118,20111212,20111212
20120221.0,20120221.0,20111229.0,20120119,20111213,20111213
20120222.0,20120222.0,20111230.0,20120120,20111214,20111214
20120223.0,20120223.0,20111231.0,20120126,20111215,20111215
20120224.0,20120224.0,20120104.0,20120127,20111216,20111216
20120227.0,20120227.0,20120105.0,20120130,20111219,20111219
20120228.0,20120228.0,20120106.0,20120131,20111220,20111220
20120229.0,20120229.0,20120109.0,20120201,20111221,20111221
20120301.0,20120301.0,20120110.0,20120202,20111222,20111222
20120302.0,20120302.0,20120111.0,20120203,20111223,20111223
20120305.0,20120305.0,20120112.0,20120206,20111227,20111227
20120306.0,20120306.0,20120113.0,20120207,20111228,20111228
20120307.0,20120307.0,20120116.0,20120208,20111229,20111229
20120308.0,20120308.0,20120117.0,20120209,20111230,20111230
20120309.0,20120309.0,20120118.0,20120210,20120103,20120103
20120312.0,20120312.0,20120119.0,20120213,20120104,20120104
20120313.0,20120313.0,20120120.0,20120214,20120105,20120105
20120314.0,20120314.0,20120121.0,20120215,20120106,20120106
20120315.0,20120315.0,20120129.0,20120216,20120109,20120109
20120316.0,20120316.0,20120130.0,20120217,20120110,20120110
20120319.0,20120319.0,20120131.0,20120220,20120111,20120111
20120320.0,20120320.0,20120201.0,20120221,20120112,20120112
20120321.0,20120321.0,20120202.0,20120222,20120113,20120113
20120322.0,20120322.0,20120203.0,20120223,20120117,20120117
20120323.0,20120323.0,20120206.0,20120224,20120118,20120118
20120326.0,20120326.0,20120207.0,20120227,20120119,20120119
20120327.0,20120327.0,20120208.0,20120228,20120120,20120120
20120328.0,20120328.0,20120209.0,20120229,20120123,20120123
20120329.0,20120329.0,20120210.0,20120301,20120124,20120124
20120330.0,20120330.0,20120213.0,20120302,20120125,20120125
20120405.0,20120405.0,20120214.0,20120305,20120126,20120126
20120406.0,20120406.0,20120215.0,20120306,20120127,20120127
20120409.0,20120409.0,20120216.0,20120307,20120130,20120130
20120410.0,20120410.0,20120217.0,20120308,20120131,20120131
20120411.0,20120411.0,20120220.0,20120309,20120201,20120201
20120412.0,20120412.0,20120221.0,20120312,20120202,20120202
20120413.0,20120413.0,20120222.0,20120313,20120203,20120203
20120416.0,20120416.0,20120223.0,20120314,20120206,20120206
20120417.0,20120417.0,20120224.0,20120315,20120207,20120207
20120418.0,20120418.0,20120227.0,20120316,20120208,20120208
20120419.0,20120419.0,20120228.0,20120319,20120209,20120209
20120420.0,20120420.0,20120229.0,20120320,20120210,20120210
20120423.0,20120423.0,20120301.0,20120321,20120213,20120213
20120424.0,20120424.0,20120302.0,20120322,20120214,20120214
20120425.0,20120425.0,20120305.0,20120323,20120215,20120215
20120426.0,20120426.0,20120306.0,20120326,20120216,20120216
20120427.0,20120427.0,20120307.0,20120327,20120217,20120217
20120502.0,20120502.0,20120308.0,20120328,20120221,20120221
20120503.0,20120503.0,20120309.0,20120329,20120222,20120222
20120504.0,20120504.0,20120312.0,20120330,20120223,20120223
20120507.0,20120507.0,20120313.0,20120402,20120224,20120224
20120508.0,20120508.0,20120314.0,20120403,20120227,20120227
20120509.0,20120509.0,20120315.0,20120405,20120228,20120228
20120510.0,20120510.0,20120316.0,20120410,20120229,20120229
20120511.0,20120511.0,20120319.0,20120411,20120301,20120301
20120514.0,20120514.0,20120320.0,20120412,20120302,20120302
20120515.0,20120515.0,20120321.0,20120413,20120305,20120305
20120516.0,20120516.0,20120322.0,20120416,20120306,20120306
20120517.0,20120517.0,20120323.0,20120417,20120307,20120307
20120518.0,20120518.0,20120326.0,20120418,20120308,20120308
20120521.0,20120521.0,20120327.0,20120419,20120309,20120309
20120522.0,20120522.0,20120328.0,20120420,20120312,20120312
20120523.0,20120523.0,20120329.0,20120423,20120313,20120313
20120524.0,20120524.0,20120330.0,20120424,20120314,20120314
20120525.0,20120525.0,20120331.0,20120425,20120315,20120315
20120528.0,20120528.0,20120401.0,20120426,20120316,20120316
20120529.0,20120529.0,20120405.0,20120427,20120319,20120319
20120530.0,20120530.0,20120406.0,20120430,20120320,20120320
20120531.0,20120531.0,20120409.0,20120502,20120321,20120321
20120601.0,20120601.0,20120410.0,20120503,20120322,20120322
20120604.0,20120604.0,20120411.0,20120504,20120323,20120323
20120605.0,20120605.0,20120412.0,20120507,20120326,20120326
20120606.0,20120606.0,20120413.0,20120508,20120327,20120327
20120607.0,20120607.0,20120416.0,20120509,20120328,20120328
20120608.0,20120608.0,20120417.0,20120510,20120329,20120329
20120611.0,20120611.0,20120418.0,20120511,20120330,20120330
20120612.0,20120612.0,20120419.0,20120514,20120402,20120402
20120613.0,20120613.0,20120420.0,20120515,20120403,20120403
20120614.0,20120614.0,20120423.0,20120516,20120404,20120404
20120615.0,20120615.0,20120424.0,20120517,20120405,20120405
20120618.0,20120618.0,20120425.0,20120518,20120409,20120409
20120619.0,20120619.0,20120426.0,20120521,20120410,20120410
20120620.0,20120620.0,20120427.0,20120522,20120411,20120411
20120621.0,20120621.0,20120428.0,20120523,20120412,20120412
20120625.0,20120625.0,20120502.0,20120524,20120413,20120413
20120626.0,20120626.0,20120503.0,20120525,20120416,20120416
20120627.0,20120627.0,20120504.0,20120528,20120417,20120417
20120628.0,20120628.0,20120507.0,20120529,20120418,20120418
20120629.0,20120629.0,20120508.0,20120530,20120419,20120419
20120702.0,20120702.0,20120509.0,20120531,20120420,20120420
20120703.0,20120703.0,20120510.0,20120601,20120423,20120423
20120704.0,20120704.0,20120511.0,20120604,20120424,20120424
20120705.0,20120705.0,20120514.0,20120605,20120425,20120425
20120706.0,20120706.0,20120515.0,20120606,20120426,20120426
20120709.0,20120709.0,20120516.0,20120607,20120427,20120427
20120710.0,20120710.0,20120517.0,20120608,20120430,20120430
20120711.0,20120711.0,20120518.0,20120611,20120501,20120501
20120712.0,20120712.0,20120521.0,20120612,20120502,20120502
20120713.0,20120713.0,20120522.0,20120613,20120503,20120503
20120716.0,20120716.0,20120523.0,20120614,20120504,20120504
20120717.0,20120717.0,20120524.0,20120615,20120507,20120507
20120718.0,20120718.0,20120525.0,20120618,20120508,20120508
20120719.0,20120719.0,20120528.0,20120619,20120509,20120509
20120720.0,20120720.0,20120529.0,20120620,20120510,20120510
20120723.0,20120723.0,20120530.0,20120621,20120511,20120511
20120724.0,20120724.0,20120531.0,20120622,20120514,20120514
20120725.0,20120725.0,20120601.0,20120625,20120515,20120515
20120726.0,20120726.0,20120604.0,20120626,20120516,20120516
20120727.0,20120727.0,20120605.0,20120627,20120517,20120517
20120730.0,20120730.0,20120606.0,20120628,20120518,20120518
20120731.0,20120731.0,20120607.0,20120629,20120521,20120521
20120801.0,20120801.0,20120608.0,20120703,20120522,20120522
20120802.0,20120802.0,20120611.0,20120704,20120523,20120523
20120803.0,20120803.0,20120612.0,20120705,20120524,20120524
20120806.0,20120806.0,20120613.0,20120706,20120525,20120525
20120807.0,20120807.0,20120614.0,20120709,20120529,20120529
20120808.0,20120808.0,20120615.0,20120710,20120530,20120530
20120809.0,20120809.0,20120618.0,20120711,20120531,20120531
20120810.0,20120810.0,20120619.0,20120712,20120601,20120601
20120813.0,20120813.0,20120620.0,20120713,20120604,20120604
20120814.0,20120814.0,20120621.0,20120716,20120605,20120605
20120815.0,20120815.0,20120625.0,20120717,20120606,20120606
20120816.0,20120816.0,20120626.0,20120718,20120607,20120607
20120817.0,20120817.0,20120627.0,20120719,20120608,20120608
20120820.0,20120820.0,20120628.0,20120720,20120611,20120611
20120821.0,20120821.0,20120629.0,20120723,20120612,20120612
20120822.0,20120822.0,20120702.0,20120724,20120613,20120613
20120823.0,20120823.0,20120703.0,20120725,20120614,20120614
20120824.0,20120824.0,20120704.0,20120726,20120615,20120615
20120827.0,20120827.0,20120705.0,20120727,20120618,20120618
20120828.0,20120828.0,20120706.0,20120730,20120619,20120619
20120829.0,20120829.0,20120709.0,20120731,20120620,20120620
20120830.0,20120830.0,20120710.0,20120801,20120621,20120621
20120831.0,20120831.0,20120711.0,20120802,20120622,20120622
20120903.0,20120903.0,20120712.0,20120803,20120625,20120625
20120904.0,20120904.0,20120713.0,20120806,20120626,20120626
20120905.0,20120905.0,20120716.0,20120807,20120627,20120627
20120906.0,20120906.0,20120717.0,20120808,20120628,20120628
20120907.0,20120907.0,20120718.0,20120809,20120629,20120629
20120910.0,20120910.0,20120719.0,20120810,20120702,20120702
20120911.0,20120911.0,20120720.0,20120813,20120703,20120703
20120912.0,20120912.0,20120723.0,20120814,20120705,20120705
20120913.0,20120913.0,20120724.0,20120815,20120706,20120706
20120914.0,20120914.0,20120725.0,20120816,20120709,20120709
20120917.0,20120917.0,20120726.0,20120817,20120710,20120710
20120918.0,20120918.0,20120727.0,20120820,20120711,20120711
20120919.0,20120919.0,20120730.0,20120821,20120712,20120712
20120920.0,20120920.0,20120731.0,20120822,20120713,20120713
20120921.0,20120921.0,20120801.0,20120823,20120716,20120716
20120924.0,20120924.0,20120802.0,20120824,20120717,20120717
20120925.0,20120925.0,20120803.0,20120827,20120718,20120718
20120926.0,20120926.0,20120806.0,20120828,20120719,20120719
20120927.0,20120927.0,20120807.0,20120829,20120720,20120720
20120928.0,20120928.0,20120808.0,20120830,20120723,20120723
20121008.0,20121008.0,20120809.0,20120831,20120724,20120724
20121009.0,20121009.0,20120810.0,20120903,20120725,20120725
20121010.0,20121010.0,20120813.0,20120904,20120726,20120726
20121011.0,20121011.0,20120814.0,20120905,20120727,20120727
20121012.0,20121012.0,20120815.0,20120906,20120730,20120730
20121015.0,20121015.0,20120816.0,20120907,20120731,20120731
20121016.0,20121016.0,20120817.0,20120910,20120801,20120801
20121017.0,20121017.0,20120820.0,20120911,20120802,20120802
20121018.0,20121018.0,20120821.0,20120912,20120803,20120803
20121019.0,20121019.0,20120822.0,20120913,20120806,20120806
20121022.0,20121022.0,20120823.0,20120914,20120807,20120807
20121023.0,20121023.0,20120824.0,20120917,20120808,20120808
20121024.0,20121024.0,20120827.0,20120918,20120809,20120809
20121025.0,20121025.0,20120828.0,20120919,20120810,20120810
20121026.0,20121026.0,20120829.0,20120920,20120813,20120813
20121029.0,20121029.0,20120830.0,20120921,20120814,20120814
20121030.0,20121030.0,20120831.0,20120924,20120815,20120815
20121031.0,20121031.0,20120903.0,20120925,20120816,20120816
20121101.0,20121101.0,20120904.0,20120926,20120817,20120817
20121102.0,20121102.0,20120905.0,20120927,20120820,20120820
20121105.0,20121105.0,20120906.0,20120928,20120821,20120821
20121106.0,20121106.0,20120907.0,20121003,20120822,20120822
20121107.0,20121107.0,20120910.0,20121004,20120823,20120823
20121108.0,20121108.0,20120911.0,20121005,20120824,20120824
20121109.0,20121109.0,20120912.0,20121008,20120827,20120827
20121112.0,20121112.0,20120913.0,20121009,20120828,20120828
20121113.0,20121113.0,20120914.0,20121010,20120829,20120829
20121114.0,20121114.0,20120917.0,20121011,20120830,20120830
20121115.0,20121115.0,20120918.0,20121012,20120831,20120831
20121116.0,20121116.0,20120919.0,20121015,20120904,20120904
20121119.0,20121119.0,20120920.0,20121016,20120905,20120905
20121120.0,20121120.0,20120921.0,20121017,20120906,20120906
20121121.0,20121121.0,20120924.0,20121018,20120907,20120907
20121122.0,20121122.0,20120925.0,20121019,20120910,20120910
20121123.0,20121123.0,20120926.0,20121022,20120911,20120911
20121126.0,20121126.0,20120927.0,20121024,20120912,20120912
20121127.0,20121127.0,20120928.0,20121025,20120913,20120913
20121128.0,20121128.0,20120929.0,20121026,20120914,20120914
20121129.0,20121129.0,20121008.0,20121029,20120917,20120917
20121130.0,20121130.0,20121009.0,20121030,20120918,20120918
20121203.0,20121203.0,20121010.0,20121031,20120919,20120919
20121204.0,20121204.0,20121011.0,20121101,20120920,20120920
20121205.0,20121205.0,20121012.0,20121102,20120921,20120921
20121206.0,20121206.0,20121015.0,20121105,20120924,20120924
20121207.0,20121207.0,20121016.0,20121106,20120925,20120925
20121210.0,20121210.0,20121017.0,20121107,20120926,20120926
20121211.0,20121211.0,20121018.0,20121108,20120927,20120927
20121212.0,20121212.0,20121019.0,20121109,20120928,20120928
20121213.0,20121213.0,20121022.0,20121112,20121001,20121001
20121214.0,20121214.0,20121023.0,20121113,20121002,20121002
20121217.0,20121217.0,20121024.0,20121114,20121003,20121003
20121218.0,20121218.0,20121025.0,20121115,20121004,20121004
20121219.0,20121219.0,20121026.0,20121116,20121005,20121005
20121220.0,20121220.0,20121029.0,20121119,20121008,20121008
20121221.0,20121221.0,20121030.0,20121120,20121009,20121009
20121224.0,20121224.0,20121031.0,20121121,20121010,20121010
20121225.0,20121225.0,20121101.0,20121122,20121011,20121011
20121226.0,20121226.0,20121102.0,20121123,20121012,20121012
20121227.0,20121227.0,20121105.0,20121126,20121015,20121015
20121228.0,20121228.0,20121106.0,20121127,20121016,20121016
20121231.0,20121231.0,20121107.0,20121128,20121017,20121017
20130104.0,20130104.0,20121108.0,20121129,20121018,20121018
20130107.0,20130107.0,20121109.0,20121130,20121019,20121019
20130108.0,20130108.0,20121112.0,20121203,20121022,20121022
20130109.0,20130109.0,20121113.0,20121204,20121023,20121023
20130110.0,20130110.0,20121114.0,20121205,20121024,20121024
20130111.0,20130111.0,20121115.0,20121206,20121025,20121025
20130114.0,20130114.0,20121116.0,20121207,20121026,20121026
20130115.0,20130115.0,20121119.0,20121210,20121031,20121031
20130116.0,20130116.0,20121120.0,20121211,20121101,20121101
20130117.0,20130117.0,20121121.0,20121212,20121102,20121102
20130118.0,20130118.0,20121122.0,20121213,20121105,20121105
20130121.0,20130121.0,20121123.0,20121214,20121106,20121106
20130122.0,20130122.0,20121126.0,20121217,20121107,20121107
20130123.0,20130123.0,20121127.0,20121218,20121108,20121108
20130124.0,20130124.0,20121128.0,20121219,20121109,20121109
20130125.0,20130125.0,20121129.0,20121220,20121112,20121112
20130128.0,20130128.0,20121130.0,20121221,20121113,20121113
20130129.0,20130129.0,20121203.0,20121224,20121114,20121114
20130130.0,20130130.0,20121204.0,20121227,20121115,20121115
20130131.0,20130131.0,20121205.0,20121228,20121116,20121116
20130201.0,20130201.0,20121206.0,20121231,20121119,20121119
20130204.0,20130204.0,20121207.0,20130102,20121120,20121120
20130205.0,20130205.0,20121210.0,20130103,20121121,20121121
20130206.0,20130206.0,20121211.0,20130104,20121123,20121123
20130207.0,20130207.0,20121212.0,20130107,20121126,20121126
20130208.0,20130208.0,20121213.0,20130108,20121127,20121127
20130218.0,20130218.0,20121214.0,20130109,20121128,20121128
20130219.0,20130219.0,20121217.0,20130110,20121129,20121129
20130220.0,20130220.0,20121218.0,20130111,20121130,20121130
20130221.0,20130221.0,20121219.0,20130114,20121203,20121203
20130222.0,20130222.0,20121220.0,20130115,20121204,20121204
20130225.0,20130225.0,20121221.0,20130116,20121205,20121205
20130226.0,20130226.0,20121224.0,20130117,20121206,20121206
20130227.0,20130227.0,20121225.0,20130118,20121207,20121207
20130228.0,20130228.0,20121226.0,20130121,20121210,20121210
20130301.0,20130301.0,20121227.0,20130122,20121211,20121211
20130304.0,20130304.0,20121228.0,20130123,20121212,20121212
20130305.0,20130305.0,20121231.0,20130124,20121213,20121213
20130306.0,20130306.0,20130104.0,20130125,20121214,20121214
20130307.0,20130307.0,20130105.0,20130128,20121217,20121217
20130308.0,20130308.0,20130106.0,20130129,20121218,20121218
20130311.0,20130311.0,20130107.0,20130130,20121219,20121219
20130312.0,20130312.0,20130108.0,20130131,20121220,20121220
20130313.0,20130313.0,20130109.0,20130201,20121221,20121221
20130314.0,20130314.0,20130110.0,20130204,20121224,20121224
20130315.0,20130315.0,20130111.0,20130205,20121226,20121226
20130318.0,20130318.0,20130114.0,20130206,20121227,20121227
20130319.0,20130319.0,20130115.0,20130207,20121228,20121228
20130320.0,20130320.0,20130116.0,20130208,20121231,20121231
20130321.0,20130321.0,20130117.0,20130214,20130102,20130102
20130322.0,20130322.0,20130118.0,20130215,20130103,20130103
20130325.0,20130325.0,20130121.0,20130218,20130104,20130104
20130326.0,20130326.0,20130122.0,20130219,20130107,20130107
20130327.0,20130327.0,20130123.0,20130220,20130108,20130108
20130328.0,20130328.0,20130124.0,20130221,20130109,20130109
20130329.0,20130329.0,20130125.0,20130222,20130110,20130110
20130401.0,20130401.0,20130128.0,20130225,20130111,20130111
20130402.0,20130402.0,20130129.0,20130226,20130114,20130114
20130403.0,20130403.0,20130130.0,20130227,20130115,20130115
20130408.0,20130408.0,20130131.0,20130228,20130116,20130116
20130409.0,20130409.0,20130201.0,20130301,20130117,20130117
